,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
14437,titles04/index.html.9412,tt0464154,Pirania (2010) ,piranha d,http://www.imdb.com/title/tt0464154/,5.6,62879.0,5280.0,2010.0,video.movie,1,6,50,2662,364,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14438,titles04/index.html.9415,tt0464636,Daenseo-ui sunjeong (2005) ,daenseo ui sunjeong,http://www.imdb.com/title/tt0464636/,7.0,897.0,6600.0,2005.0,video.movie,0,0,0,0,8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14445,titles04/index.html.9427,tt0465494,Hitman (2007) ,hitman jeder stirbt alleine,http://www.imdb.com/title/tt0465494/,6.3,114114.0,6000.0,2007.0,video.movie,1,0,15,757,357,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14447,titles04/index.html.9429,tt0465499,Hoshi ni natta shônen (2005) ,hoshi ni natta sh nen,http://www.imdb.com/title/tt0465499/,6.8,188.0,6780.0,2005.0,video.movie,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14448,titles04/index.html.9432,tt0465580,Push (2009) ,push,http://www.imdb.com/title/tt0465580/,6.1,77436.0,6660.0,2009.0,video.movie,1,2,76,545,213,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14449,titles04/index.html.9433,tt0465602,Tylko strzelaj (2007) ,shoot em up,http://www.imdb.com/title/tt0465602/,6.8,116875.0,5160.0,2007.0,video.movie,0,0,28,153,420,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14450,titles04/index.html.9435,tt0465925,Mój brat Niedźwiedź 2 (Video 2006) ,b renbr der video,http://www.imdb.com/title/tt0465925/,6.3,5581.0,4440.0,2006.0,video.movie,0,0,3,23,15,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14451,titles04/index.html.9438,tt0466399,Dziesięć czółen (2006) ,kanus speere und frauen,http://www.imdb.com/title/tt0466399/,7.0,3283.0,5400.0,2006.0,video.movie,15,8,3,65,37,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,titles04/index.html.9439,tt0466460,Khosla Ka Ghosla! (2006) ,khosla ka ghosla,http://www.imdb.com/title/tt0466460/,8.3,7010.0,8100.0,2006.0,video.movie,0,0,0,0,34,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14453,titles04/index.html.9444,tt0466664,Alien Autopsy (2006) ,alien autopsy,http://www.imdb.com/title/tt0466664/,5.7,5997.0,5700.0,2006.0,video.movie,0,0,9,45,76,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14455,titles04/index.html.9447,tt0467110,Underdog (2007) ,underdog unbesiegt weil er fliegt,http://www.imdb.com/title/tt0467110/,4.8,13200.0,5040.0,2007.0,video.movie,0,0,36,47,83,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14456,titles04/index.html.9448,tt0467197,Max Payne (2008) ,max payne,http://www.imdb.com/title/tt0467197/,5.4,93342.0,6000.0,2008.0,video.movie,0,0,32,767,390,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14457,titles04/index.html.9449,tt0467200,Kochanice króla (2008) ,die schwester der k nigin,http://www.imdb.com/title/tt0467200/,6.7,68507.0,6900.0,2008.0,video.movie,0,0,43,399,241,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14458,titles04/index.html.9451,tt0467923,Chiisaki yûsha-tachi: Gamera (2006) ,chiisaki y sha tachi gamera,http://www.imdb.com/title/tt0467923/,6.9,443.0,5760.0,2006.0,video.movie,0,0,0,0,16,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14460,titles04/index.html.9453,tt0468094,Droga do Guantanamo (2006) ,the road to guantanamo,http://www.imdb.com/title/tt0468094/,7.6,9724.0,5700.0,2006.0,video.movie,4,6,14,66,99,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14462,titles04/index.html.946,tt0040536,List od nieznajomej (1948) ,brief einer unbekannten,http://www.imdb.com/title/tt0040536/,8.0,6290.0,5160.0,1948.0,video.movie,1,0,10,50,56,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14463,titles04/index.html.9461,tt0469093,Halloween: 25 Years of Terror (Video 2006) ,halloween years of terror video,http://www.imdb.com/title/tt0469093/,7.8,1041.0,4980.0,2006.0,video.movie,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14464,titles04/index.html.9463,tt0469429,Najlepszy strzal (2007) ,kick it like sara,http://www.imdb.com/title/tt0469429/,5.7,1705.0,6060.0,2007.0,video.movie,2,0,25,0,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14465,titles04/index.html.9466,tt0469623,Druga szansa (2007) ,eine neue chance,http://www.imdb.com/title/tt0469623/,7.2,21286.0,7080.0,2007.0,video.movie,4,1,92,159,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14466,titles04/index.html.9469,tt0469849,Troppo belli (2005) ,troppo belli,http://www.imdb.com/title/tt0469849/,3.0,4378.0,5820.0,2005.0,video.movie,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14467,titles04/index.html.9471,tt0469916,Człowiek widmo II (Video 2006) ,hollow man ii video,http://www.imdb.com/title/tt0469916/,4.4,6666.0,5460.0,2006.0,video.movie,0,0,0,2,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14468,titles04/index.html.9472,tt0469976,Spinning Into Butter (2007) ,spinning into butter,http://www.imdb.com/title/tt0469976/,4.1,651.0,5160.0,2008.0,video.movie,0,0,9,13,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14469,titles04/index.html.9473,tt0470705,Robak (2006) ,bug,http://www.imdb.com/title/tt0470705/,6.0,24397.0,6120.0,2006.0,video.movie,1,3,18,279,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14471,titles04/index.html.9476,tt0471030,Red Road (2006) ,red road,http://www.imdb.com/title/tt0471030/,6.9,8189.0,6780.0,2006.0,video.movie,23,8,6,363,60,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14472,titles04/index.html.9478,tt0471042,Tower Heist: Zemsta cieciów (2011) ,aushilfsgangster,http://www.imdb.com/title/tt0471042/,6.2,91900.0,6240.0,2011.0,video.movie,0,0,59,1894,180,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14474,titles04/index.html.948,tt0040580,Kolorowe melodie (1948) ,musik tanz und rhythmus,http://www.imdb.com/title/tt0040580/,6.6,2436.0,4320.0,1948.0,video.movie,1,0,12,10,21,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14477,titles04/index.html.9485,tt0472071,Houdini: Magia milosci (2007) ,death defying acts,http://www.imdb.com/title/tt0472071/,5.9,7349.0,5820.0,2007.0,video.movie,4,7,8,59,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14478,titles04/index.html.949,tt0040613,Marzenia o domu (1948) ,nur meiner frau zuliebe,http://www.imdb.com/title/tt0040613/,7.4,6627.0,6000.0,1948.0,video.movie,0,0,21,11,69,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14479,titles04/index.html.9490,tt0472205,"Uwaga, Violet! (2007) ",liebe lieber ungew hnlich eine beziehung mit hindernissen,http://www.imdb.com/title/tt0472205/,6.5,3023.0,5460.0,2007.0,video.movie,0,0,0,0,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14480,titles04/index.html.9491,tt0472219,The Batman vs. Dracula (Video 2005) ,the batman vs dracula video,http://www.imdb.com/title/tt0472219/,6.7,3900.0,4980.0,2005.0,video.movie,0,0,7,3,27,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14481,titles04/index.html.9492,tt0472399,Mechanik: Prawo zemsty (2011) ,the mechanic,http://www.imdb.com/title/tt0472399/,6.5,93553.0,5580.0,2011.0,video.movie,0,0,18,790,166,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14483,titles04/index.html.9494,tt0472458,Pierozki (2004) ,dumplings delikate versuchung,http://www.imdb.com/title/tt0472458/,6.8,5820.0,5460.0,2004.0,video.movie,1,0,2,0,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14484,titles04/index.html.9495,tt0472566,Star Wreck: In the Pirkinning (Video 2005) ,star wreck in the pirkinning video,http://www.imdb.com/title/tt0472566/,7.0,5236.0,6180.0,2005.0,video.movie,0,0,2,10,58,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14485,titles04/index.html.9496,tt0472602,Stuart Little 3: Call of the Wild (Video 2005) ,stuart little ruf der wildnis video,http://www.imdb.com/title/tt0472602/,4.3,1682.0,4320.0,2005.0,video.movie,0,0,6,0,14,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14488,titles04/index.html.95,tt0014109,Gdy zmysły grają (1924) ,g sta berling,http://www.imdb.com/title/tt0014109/,7.2,620.0,10980.0,1924.0,video.movie,0,0,3,2,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14489,titles04/index.html.950,tt0040614,Mr. Peabody and the Mermaid (1948) ,mr peabody und die meerjungfrau,http://www.imdb.com/title/tt0040614/,6.6,619.0,5340.0,1948.0,video.movie,0,0,0,0,25,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14490,titles04/index.html.9500,tt0473102,The Perfect Game (2010) ,the perfect game,http://www.imdb.com/title/tt0473102/,6.9,2159.0,7080.0,2009.0,video.movie,0,0,58,128,30,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14491,titles04/index.html.9501,tt0473267,Przesilenie (2008) ,solstice,http://www.imdb.com/title/tt0473267/,5.4,4390.0,5460.0,2008.0,video.movie,0,0,2,6,37,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14492,titles04/index.html.9503,tt0473308,Kelnerka (2007) ,jennas kuchen f r liebe gibt es kein rezept,http://www.imdb.com/title/tt0473308/,7.1,33142.0,6480.0,2007.0,video.movie,6,13,32,175,195,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14493,titles04/index.html.9504,tt0473360,Gol 2: Żyjąc marzeniem (2007) ,goal ii der traum ist real,http://www.imdb.com/title/tt0473360/,5.9,20353.0,6900.0,2007.0,video.movie,0,0,2,10,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14496,titles04/index.html.9511,tt0474603,Comedy Central Roast of Pamela Anderson (2005) ,comedy central roast of pamela anderson tv movie,http://www.imdb.com/title/tt0474603/,7.2,1332.0,5400.0,2005.0,video.movie,0,0,2,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14497,titles04/index.html.9512,tt0474794,The Making of 'The Frighteners' (Video 1998) ,the making of the frighteners video,http://www.imdb.com/title/tt0474794/,7.2,173.0,16140.0,1998.0,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500,titles04/index.html.9515,tt0475276,Lot 93 (2006) ,flug,http://www.imdb.com/title/tt0475276/,7.7,73621.0,6660.0,2006.0,video.movie,30,23,19,602,815,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14501,titles04/index.html.9518,tt0475417,Unearthed (2007) ,unearthed,http://www.imdb.com/title/tt0475417/,4.0,2845.0,5580.0,2007.0,video.movie,0,0,15,10,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
14503,titles04/index.html.952,tt0040643,Night Has a Thousand Eyes (1948) ,die nacht hat tausend augen,http://www.imdb.com/title/tt0040643/,7.2,607.0,5400.0,1948.0,video.movie,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14506,titles04/index.html.9526,tt0475982,Marie-Antoinette (TV Movie 2006) ,marie antoinette tv movie,http://www.imdb.com/title/tt0475982/,7.0,96.0,5400.0,2006.0,video.movie,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14507,titles04/index.html.9527,tt0475998,The Pirates Who Don't Do Anything: A VeggieTales Movie (2008) ,ein veggietales abenteuer drei heldenhafte piraten,http://www.imdb.com/title/tt0475998/,5.6,1774.0,5100.0,2008.0,video.movie,0,0,28,9,21,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14509,titles04/index.html.953,tt0040662,Oliver Twist (1948) ,oliver twist,http://www.imdb.com/title/tt0040662/,7.8,7411.0,6600.0,1948.0,video.movie,1,1,28,40,59,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14511,titles04/index.html.9533,tt0477051,Norbit (2007) ,norbit,http://www.imdb.com/title/tt0477051/,3.9,43105.0,6120.0,2007.0,video.movie,5,7,70,284,256,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14512,titles04/index.html.9535,tt0477078,Zyciowa debata (2007) ,rocket science,http://www.imdb.com/title/tt0477078/,6.7,10572.0,6060.0,2007.0,video.movie,2,7,38,142,52,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14513,titles04/index.html.9536,tt0477080,Niepowstrzymany (2010) ,unstoppable ausser kontrolle,http://www.imdb.com/title/tt0477080/,6.8,117662.0,5880.0,2010.0,video.movie,1,12,56,1357,308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14515,titles04/index.html.954,tt0040679,Blada twarz (1948) ,sein engel mit den zwei pistolen,http://www.imdb.com/title/tt0040679/,7.0,2311.0,5460.0,1948.0,video.movie,0,2,8,29,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14516,titles04/index.html.9540,tt0477252,36 China Town (2006) ,china town,http://www.imdb.com/title/tt0477252/,5.5,1931.0,8400.0,2006.0,video.movie,2,1,0,0,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14518,titles04/index.html.9547,tt0477731,Swiatlo stulecia (2006) ,sang sattawat,http://www.imdb.com/title/tt0477731/,7.6,2115.0,6300.0,2006.0,video.movie,3,8,0,0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14519,titles04/index.html.9549,tt0477810,The Perfect Storm: Rescues (Video 2000) ,the perfect storm rescues video,http://www.imdb.com/title/tt0477810/,6.6,5.0,5400.0,2000.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14520,titles04/index.html.955,tt0040694,Pirat (1948) ,der pirat,http://www.imdb.com/title/tt0040694/,7.1,2649.0,6120.0,1948.0,video.movie,0,1,15,11,50,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14522,titles04/index.html.9551,tt0478024,Strefa smierci (2005) ,saat po long,http://www.imdb.com/title/tt0478024/,7.2,6670.0,5580.0,2005.0,video.movie,4,2,0,26,63,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14523,titles04/index.html.9552,tt0478049,Ameryka kontra John Lennon (2006) ,the u s vs john lennon,http://www.imdb.com/title/tt0478049/,7.4,4354.0,5940.0,2006.0,video.movie,0,0,8,9,54,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14524,titles04/index.html.9555,tt0478166,The Heart of the Game (2005) ,the heart of the game,http://www.imdb.com/title/tt0478166/,7.5,849.0,5820.0,2005.0,video.movie,0,0,33,8,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14525,titles04/index.html.9556,tt0478209,Metal: A Headbanger's Journey (2005) ,metal a headbanger s journey,http://www.imdb.com/title/tt0478209/,8.1,8532.0,5760.0,2005.0,video.movie,1,1,8,16,53,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14527,titles04/index.html.9561,tt0478338,Zizek! (2005) ,zizek,http://www.imdb.com/title/tt0478338/,7.3,947.0,4260.0,2005.0,video.movie,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14528,titles04/index.html.9562,tt0478724,Uklad idealny (2006) ,pr te moi ta main,http://www.imdb.com/title/tt0478724/,6.8,3996.0,5400.0,2006.0,video.movie,1,3,4,13,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14530,titles04/index.html.9564,tt0479044,Made in America (2008) ,crips and bloods,http://www.imdb.com/title/tt0479044/,6.9,1939.0,5580.0,2008.0,video.movie,0,0,2,21,25,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14531,titles04/index.html.9565,tt0479046,Miasto slonca (2006) ,ghosts of cit soleil,http://www.imdb.com/title/tt0479046/,7.2,1572.0,5100.0,2006.0,video.movie,1,0,16,40,17,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14534,titles04/index.html.957,tt0040723,Raw Deal (1948) ,flucht ohne ausweg,http://www.imdb.com/title/tt0040723/,7.4,1831.0,4740.0,1948.0,video.movie,0,0,8,9,44,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14535,titles04/index.html.9570,tt0479311,Potera za Srec(k)om (2005) ,potera za srec k om,http://www.imdb.com/title/tt0479311/,5.7,429.0,5820.0,2005.0,video.movie,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14536,titles04/index.html.9571,tt0479341,Zmartwychwstanie Adama (2008) ,ein leben f r ein leben adam resurrected,http://www.imdb.com/title/tt0479341/,6.3,2737.0,6360.0,2008.0,video.movie,1,0,8,70,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14537,titles04/index.html.9573,tt0479468,Gonzo: Zycie i twórczosc doktora Huntera S. Thompsona (2008) ,gonzo the life and work of dr hunter s thompson,http://www.imdb.com/title/tt0479468/,7.8,5504.0,7200.0,2008.0,video.movie,0,0,16,34,28,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14538,titles04/index.html.9574,tt0479500,Nancy Drew i tajemnice Hollywood (2007) ,nancy drew girl detective,http://www.imdb.com/title/tt0479500/,5.9,13301.0,5940.0,2007.0,video.movie,0,0,41,278,99,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,titles04/index.html.9575,tt0479537,Krew za krew (2006) ,seraphim falls,http://www.imdb.com/title/tt0479537/,6.8,20988.0,6900.0,2006.0,video.movie,1,1,50,31,115,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14540,titles04/index.html.9576,tt0479547,Zycie na fali (2007) ,surfwise,http://www.imdb.com/title/tt0479547/,7.3,959.0,5580.0,2007.0,video.movie,0,0,10,20,26,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14541,titles04/index.html.9577,tt0479660,Exodus: Tales from the Enchanted Kingdom (2005) ,exodus tales from the enchanted kingdom,http://www.imdb.com/title/tt0479660/,5.1,50.0,6360.0,2005.0,video.movie,10,9,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14542,titles04/index.html.9581,tt0479968,Nieodebrane połączenie (2008) ,t dlicher anruf,http://www.imdb.com/title/tt0479968/,3.9,23199.0,5220.0,2008.0,video.movie,0,0,24,184,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14543,titles04/index.html.9582,tt0479997,Polowanie na czarownice (2011) ,der letzte tempelritter,http://www.imdb.com/title/tt0479997/,5.4,63281.0,5700.0,2011.0,video.movie,0,0,70,1122,201,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14544,titles04/index.html.9588,tt0480345,Barbie i Magia Pegaza (Video 2005) ,barbie und der geheimnisvolle pegasus video,http://www.imdb.com/title/tt0480345/,6.1,926.0,4980.0,2005.0,video.movie,0,0,19,0,9,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14545,titles04/index.html.959,tt0040725,Czerwone pantofelki (1948) ,die roten schuhe,http://www.imdb.com/title/tt0040725/,8.3,16268.0,7980.0,1948.0,video.movie,2,4,32,330,122,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14546,titles04/index.html.9590,tt0480572,Pyaar Ke Side Effects (2006) ,pyaar ke side effects,http://www.imdb.com/title/tt0480572/,6.8,2100.0,7920.0,2006.0,video.movie,0,0,0,0,16,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14549,titles04/index.html.9597,tt0481369,Numer 23 (2007) ,number,http://www.imdb.com/title/tt0481369/,6.4,138593.0,6060.0,2007.0,video.movie,0,0,38,197,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14551,titles04/index.html.96,tt0014205,Little Old New York (1923) ,little old new york,http://www.imdb.com/title/tt0014205/,8.4,695.0,6600.0,1923.0,video.movie,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14552,titles04/index.html.9604,tt0482088,Milosc. Nie przeszkadzac! (2006) ,liebe um jeden preis,http://www.imdb.com/title/tt0482088/,7.1,21372.0,6360.0,2006.0,video.movie,1,1,12,36,48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14554,titles04/index.html.9606,tt0482527,Męsko-damska rzecz (2006) ,it s a boy girl thing,http://www.imdb.com/title/tt0482527/,6.4,25774.0,5700.0,2006.0,video.movie,0,0,4,5,42,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14556,titles04/index.html.9610,tt0482572,W cieniu chwały (2008) ,das gesetz der ehre,http://www.imdb.com/title/tt0482572/,6.7,47074.0,7800.0,2008.0,video.movie,0,0,50,199,125,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14557,titles04/index.html.9611,tt0482603,Małpy w kosmosie (2008) ,space chimps affen im all,http://www.imdb.com/title/tt0482603/,4.6,7654.0,4860.0,2008.0,video.movie,0,0,27,212,44,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14559,titles04/index.html.9616,tt0483607,Doomsday (2008) ,doomsday tag der rache,http://www.imdb.com/title/tt0483607/,6.0,56085.0,6480.0,2008.0,video.movie,0,0,59,450,386,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14560,titles04/index.html.9617,tt0483703,"Tak daleko, tak blisko (2005) ",kheili dour kheili nazdik,http://www.imdb.com/title/tt0483703/,7.7,1319.0,7260.0,2005.0,video.movie,7,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14562,titles04/index.html.9622,tt0484562,Ciemnosc rusza do boju (2007) ,wintersonnenwende die jagd nach den sechs zeichen des lichts,http://www.imdb.com/title/tt0484562/,4.8,11807.0,5940.0,2007.0,video.movie,0,0,19,83,158,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14563,titles04/index.html.9623,tt0484831,Spy School (2008) ,spy school,http://www.imdb.com/title/tt0484831/,4.8,1129.0,5160.0,2008.0,video.movie,0,0,3,9,4,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
